title,artist,sourceAlias,source,collection,link,bvid,page,pubdate,pubdateFormatted,viewCount,cover,normalizedTitle,vocaloidReasons
メリュー,ナブナ,Figaro,figaro.js,【💐歌切】#267[2026-05-17]睡眠导入歌回✨适合睡前放松时间🌙 Figaro,https://www.bilibili.com/video/BV19s5o6pENz?p=2,BV19s5o6pENz,2,1779053609,2026-05-18 05:33:29,283,https://i0.hdslb.com/bfs/archive/4bfa94be36b317df7c1d4a8aea4669b88138300e.png@160w_90h_1c.webp,メリュ,P主/术力口作者:n-buna | 已知术力口曲名:メリュー
ラプンツェル,ナブナ,Figaro,figaro.js,【💐歌切】#267[2026-05-17]睡眠导入歌回✨适合睡前放松时间🌙 Figaro,https://www.bilibili.com/video/BV19s5o6pENz?p=3,BV19s5o6pENz,3,1779053609,2026-05-18 05:33:29,283,https://i0.hdslb.com/bfs/archive/4bfa94be36b317df7c1d4a8aea4669b88138300e.png@160w_90h_1c.webp,ラプンツェル,P主/术力口作者:n-buna
ドリームレス・ドリームス,はるまきごはん,Figaro,figaro.js,【💐歌切】#267[2026-05-17]睡眠导入歌回✨适合睡前放松时间🌙 Figaro,https://www.bilibili.com/video/BV19s5o6pENz?p=8,BV19s5o6pENz,8,1779053609,2026-05-18 05:33:29,283,https://i0.hdslb.com/bfs/archive/4bfa94be36b317df7c1d4a8aea4669b88138300e.png@160w_90h_1c.webp,ドリムレスドリムス,P主/术力口作者:はるまきごはん | 已知术力口曲名:ドリームレス・ドリームス
夜明けと蛍,ナブナ,Figaro,figaro.js,【💐歌切】#267[2026-05-17]睡眠导入歌回✨适合睡前放松时间🌙 Figaro,https://www.bilibili.com/video/BV19s5o6pENz?p=13,BV19s5o6pENz,13,1779053609,2026-05-18 05:33:29,283,https://i0.hdslb.com/bfs/archive/4bfa94be36b317df7c1d4a8aea4669b88138300e.png@160w_90h_1c.webp,夜明けと蛍,P主/术力口作者:n-buna | 已知术力口曲名:夜明けと蛍
春に一番近い街,40mP,なれたん,naraetan.js,【歌切】[2026-05-17]星期日的悠闲歌回🌟 なれたん Naraetan Ch.,https://www.bilibili.com/video/BV1yC5o6gEM1?p=3,BV1yC5o6gEM1,3,1779051411,2026-05-18 04:56:51,229,https://i2.hdslb.com/bfs/archive/5071197ad991b0bd88d5b0f6eaaa7f1de0b56b6f.png@160w_90h_1c.webp,春に一番近い街,P主/术力口作者:40mP
白い雪のプリンセスは,のぼる↑,なれたん,naraetan.js,【歌切】[2026-05-17]星期日的悠闲歌回🌟 なれたん Naraetan Ch.,https://www.bilibili.com/video/BV1yC5o6gEM1?p=15,BV1yC5o6gEM1,15,1779051411,2026-05-18 04:56:51,229,https://i2.hdslb.com/bfs/archive/5071197ad991b0bd88d5b0f6eaaa7f1de0b56b6f.png@160w_90h_1c.webp,白い雪のプリンセスは,已知术力口曲名:白い雪のプリンセスは
少女レイ,みきとP feat. 初音ミク,紅葉丸,momijimaru.js,【🍁歌切】[2026-05-17]高評價300耐久歌回🍁✨ 紅葉丸チャンネル Momijimaru,https://www.bilibili.com/video/BV1Qb5o6SEkZ?p=5,BV1Qb5o6SEkZ,5,1779051018,2026-05-18 04:50:18,161,https://i2.hdslb.com/bfs/archive/3dc55f8801e92219e78655413501892302aab1e6.png@160w_90h_1c.webp,少女レイ,音源/术力口词:初音ミク | P主/术力口作者:みきとP | 已知术力口曲名:少女レイ
懺悔参り,羽生まゐご feat. v flower,紅葉丸,momijimaru.js,【🍁歌切】[2026-05-17]高評價300耐久歌回🍁✨ 紅葉丸チャンネル Momijimaru,https://www.bilibili.com/video/BV1Qb5o6SEkZ?p=6,BV1Qb5o6SEkZ,6,1779051018,2026-05-18 04:50:18,161,https://i2.hdslb.com/bfs/archive/3dc55f8801e92219e78655413501892302aab1e6.png@160w_90h_1c.webp,懺悔参り,音源/术力口词:v flower
百鬼祭,Kanaria feat. 初音ミク,紅葉丸,momijimaru.js,【🍁歌切】[2026-05-17]高評價300耐久歌回🍁✨ 紅葉丸チャンネル Momijimaru,https://www.bilibili.com/video/BV1Qb5o6SEkZ?p=8,BV1Qb5o6SEkZ,8,1779051018,2026-05-18 04:50:18,161,https://i2.hdslb.com/bfs/archive/3dc55f8801e92219e78655413501892302aab1e6.png@160w_90h_1c.webp,百鬼祭,音源/术力口词:初音ミク | P主/术力口作者:Kanaria
アスノヨゾラ哨戒班,Orangestar feat. IA,紅葉丸,momijimaru.js,【🍁歌切】[2026-05-17]高評價300耐久歌回🍁✨ 紅葉丸チャンネル Momijimaru,https://www.bilibili.com/video/BV1Qb5o6SEkZ?p=26,BV1Qb5o6SEkZ,26,1779051018,2026-05-18 04:50:18,161,https://i2.hdslb.com/bfs/archive/3dc55f8801e92219e78655413501892302aab1e6.png@160w_90h_1c.webp,アスノヨゾラ哨戒班,音源/术力口词:IA | P主/术力口作者:Orangestar | 已知术力口曲名:アスノヨゾラ哨戒班
ずうっといっしょ！,キタニタツヤ,紅葉丸,momijimaru.js,【🍁歌切】[2026-05-17]高評價300耐久歌回🍁✨ 紅葉丸チャンネル Momijimaru,https://www.bilibili.com/video/BV1Qb5o6SEkZ?p=31,BV1Qb5o6SEkZ,31,1779051018,2026-05-18 04:50:18,161,https://i2.hdslb.com/bfs/archive/3dc55f8801e92219e78655413501892302aab1e6.png@160w_90h_1c.webp,ずうつといつしよ,已知术力口曲名:ずうっといっしょ！
マシュマロ,DECO*27 feat. 初音ミク,紅葉丸,momijimaru.js,【🍁歌切】[2026-05-17]高評價300耐久歌回🍁✨ 紅葉丸チャンネル Momijimaru,https://www.bilibili.com/video/BV1Qb5o6SEkZ?p=33,BV1Qb5o6SEkZ,33,1779051018,2026-05-18 04:50:18,161,https://i2.hdslb.com/bfs/archive/3dc55f8801e92219e78655413501892302aab1e6.png@160w_90h_1c.webp,マシュマロ,音源/术力口词:初音ミク | P主/术力口作者:DECO*27
命に嫌われている。,カンザキイオリ feat. 初音ミク,紅葉丸,momijimaru.js,【🍁歌切】[2026-05-17]高評價300耐久歌回🍁✨ 紅葉丸チャンネル Momijimaru,https://www.bilibili.com/video/BV1Qb5o6SEkZ?p=34,BV1Qb5o6SEkZ,34,1779051018,2026-05-18 04:50:18,161,https://i2.hdslb.com/bfs/archive/3dc55f8801e92219e78655413501892302aab1e6.png@160w_90h_1c.webp,命に嫌われている,音源/术力口词:初音ミク | P主/术力口作者:カンザキイオリ | 已知术力口曲名:命に嫌われている。
flos,R Sound Design feat. 初音ミク,紅葉丸,momijimaru.js,【🍁歌切】[2026-05-17]高評價300耐久歌回🍁✨ 紅葉丸チャンネル Momijimaru,https://www.bilibili.com/video/BV1Qb5o6SEkZ?p=38,BV1Qb5o6SEkZ,38,1779051018,2026-05-18 04:50:18,161,https://i2.hdslb.com/bfs/archive/3dc55f8801e92219e78655413501892302aab1e6.png@160w_90h_1c.webp,flos,音源/术力口词:初音ミク | P主/术力口作者:R Sound Design | 已知术力口曲名:flos
酔いどれ知らず,Kanaria,非常驻妹妹,others.js,歌切 2026-05-17 紬カルラ / Tsumugi Carla _omXfbM1MLk KARAOKE Streaming Yeah!!!×92,https://www.bilibili.com/video/BV1bq5o6LEWZ?p=5,BV1bq5o6LEWZ,5,1779046600,2026-05-18 03:36:40,113,https://i1.hdslb.com/bfs/archive/ccdb904d7dd444e5b900772081eaff679d843e40.png@160w_90h_1c.webp,酔いどれ知らず,P主/术力口作者:Kanaria | 已知术力口曲名:酔いどれ知らず
回る空うさぎ,Orangestar,ロマニードットアイオー,romany.js,【歌切】[2026-05-17]5月17日星期日惯例──✦歌与吉他与你🌙𓂃𝄞 ロマニードットアイオー / ROMANY. io,https://www.bilibili.com/video/BV12B5o6CEqa?p=2,BV12B5o6CEqa,2,1779046171,2026-05-18 03:29:31,1067,https://i1.hdslb.com/bfs/archive/f93ee530a4a96ec4a412269a018b6c71aacd2876.png@160w_90h_1c.webp,回る空うさぎ,P主/术力口作者:Orangestar
天ノ弱,164,ロマニードットアイオー,romany.js,【歌切】[2026-05-17]5月17日星期日惯例──✦歌与吉他与你🌙𓂃𝄞 ロマニードットアイオー / ROMANY. io,https://www.bilibili.com/video/BV12B5o6CEqa?p=5,BV12B5o6CEqa,5,1779046171,2026-05-18 03:29:31,1067,https://i1.hdslb.com/bfs/archive/f93ee530a4a96ec4a412269a018b6c71aacd2876.png@160w_90h_1c.webp,天ノ弱,P主/术力口作者:164 | 已知术力口曲名:天ノ弱
小夜子,みきとP feat.初音ミク,すとらてぃあ-Stratia,stratia.js,【歌切】[2026-05-17]想唱抒情歌的心情...💭🦋 すとらてぃあ-Stratia,https://www.bilibili.com/video/BV1bL5Z6EEpn?p=5,BV1bL5Z6EEpn,5,1779044583,2026-05-18 03:03:03,846,https://i2.hdslb.com/bfs/archive/913ba56bb8bd5e789cb5757f594046fad32dd822.png@160w_90h_1c.webp,小夜子,音源/术力口词:初音ミク | P主/术力口作者:みきとP | 已知术力口曲名:小夜子
春に一番近い街,40mP feat. GUMI,はるこたつぶとん倶楽部,kotatsu.js,【♧🎸歌切】[2026-05-17]睡眠・工作用直播｜透过窗帘的街灯与音乐 KOTATSU Ch.はる こたつぶとん倶楽部,https://www.bilibili.com/video/BV1SuLj6NEtM?p=4,BV1SuLj6NEtM,4,1778959333,2026-05-17 03:22:13,401,https://i2.hdslb.com/bfs/archive/aa0530a9c6737afe459eb767b59bf932e5e0b77f.png@160w_90h_1c.webp,春に一番近い街,音源/术力口词:GUMI/Megpoid | P主/术力口作者:40mP
Just Be Friends,Dixie Flatline feat. 巡音ルカ,はるこたつぶとん倶楽部,kotatsu.js,【♧🎸歌切】[2026-05-17]睡眠・工作用直播｜透过窗帘的街灯与音乐 KOTATSU Ch.はる こたつぶとん倶楽部,https://www.bilibili.com/video/BV1SuLj6NEtM?p=8,BV1SuLj6NEtM,8,1778959333,2026-05-17 03:22:13,401,https://i2.hdslb.com/bfs/archive/aa0530a9c6737afe459eb767b59bf932e5e0b77f.png@160w_90h_1c.webp,justbefriends,音源/术力口词:巡音ルカ | P主/术力口作者:Dixie Flatline | 已知术力口曲名:Just Be Friends
夜もすがら君想ふ,TOKOTOKO(西沢さんP),すとらてぃあ-Stratia,stratia.js,【歌切】[2026-05-16]只听一首也好，要进来听吗？悠闲弹唱🎸🦋 すとらてぃあ-Stratia,https://www.bilibili.com/video/BV13ELV6aEJa?p=5,BV13ELV6aEJa,5,1778958227,2026-05-17 03:03:47,824,https://i1.hdslb.com/bfs/archive/aeef5d538c94d139e42d53aec9f9afb09d3218a3.png@160w_90h_1c.webp,夜もすがら君想ふ,P主/术力口作者:西沢さんP
Booo!,TOKOTOKO(西沢さんP),すとらてぃあ-Stratia,stratia.js,【歌切】[2026-05-16]只听一首也好，要进来听吗？悠闲弹唱🎸🦋 すとらてぃあ-Stratia,https://www.bilibili.com/video/BV13ELV6aEJa?p=6,BV13ELV6aEJa,6,1778958227,2026-05-17 03:03:47,824,https://i1.hdslb.com/bfs/archive/aeef5d538c94d139e42d53aec9f9afb09d3218a3.png@160w_90h_1c.webp,booo,P主/术力口作者:西沢さんP
エイリアンエイリアン,ナユタン星人 feat. 初音ミク,はるこたつぶとん倶楽部,kotatsu.js,【♧🎸歌切】[2026-05-16]睡眠・工作用直播｜在无法入眠的房间里，弹奏春天 KOTATSU Ch.はる こたつぶとん倶楽部,https://www.bilibili.com/video/BV19SL36aE2f?p=6,BV19SL36aE2f,6,1778942413,2026-05-16 22:40:13,457,https://i2.hdslb.com/bfs/archive/7cc0ff112d6992cad618a25163c466bab660850c.png@160w_90h_1c.webp,エイリアンエイリアン,音源/术力口词:初音ミク | P主/术力口作者:ナユタン星人 | 已知术力口曲名:エイリアンエイリアン
Just a game,takamatt feat. GUMI,はるこたつぶとん倶楽部,kotatsu.js,【♧🎸歌切】[2026-05-16]睡眠・工作用直播｜在无法入眠的房间里，弹奏春天 KOTATSU Ch.はる こたつぶとん倶楽部,https://www.bilibili.com/video/BV19SL36aE2f?p=34,BV19SL36aE2f,34,1778942413,2026-05-16 22:40:13,457,https://i2.hdslb.com/bfs/archive/7cc0ff112d6992cad618a25163c466bab660850c.png@160w_90h_1c.webp,justagame,音源/术力口词:GUMI/Megpoid
ハロ／ハワユ,ナノウ feat. 初音ミク,はるこたつぶとん倶楽部,kotatsu.js,【♧🎸歌切】[2026-05-16]睡眠・工作用直播｜在无法入眠的房间里，弹奏春天 KOTATSU Ch.はる こたつぶとん倶楽部,https://www.bilibili.com/video/BV19SL36aE2f?p=47,BV19SL36aE2f,47,1778942413,2026-05-16 22:40:13,457,https://i2.hdslb.com/bfs/archive/7cc0ff112d6992cad618a25163c466bab660850c.png@160w_90h_1c.webp,ハロハワユ,音源/术力口词:初音ミク | 已知术力口曲名:ハロ／ハワユ
ブラック★ロックシューター,supercell,澄花,sumica.js,【歌切】[2026-05-16]中午的MABUI原声吉他弹唱‼️来听一会儿吧～☀️ -sumica-澄花,https://www.bilibili.com/video/BV1RSL36aEsz?p=11,BV1RSL36aEsz,11,1778942120,2026-05-16 22:35:20,434,https://i1.hdslb.com/bfs/archive/2c71c69411aadf90f62b9d38c43407717b626160.png@160w_90h_1c.webp,ブラックロックシュタ,已知术力口曲名:ブラック★ロックシューター
蛍はいなかった,はるまきごはん,Figaro,figaro.js,【💐歌切】[2026-05-15]终于平静下来了，所以想唱歌！ Figaro,https://www.bilibili.com/video/BV1So5q6fEi8?p=10,BV1So5q6fEi8,10,1778876470,2026-05-16 04:21:10,268,https://i1.hdslb.com/bfs/archive/f5d6fca1959817e8ba551573c3f44edfef17334e.png@160w_90h_1c.webp,蛍はいなかつた,P主/术力口作者:はるまきごはん
妄想感傷代償連盟,DECO*27,Figaro,figaro.js,【💐歌切】[2026-05-15]终于平静下来了，所以想唱歌！ Figaro,https://www.bilibili.com/video/BV1So5q6fEi8?p=11,BV1So5q6fEi8,11,1778876470,2026-05-16 04:21:10,268,https://i1.hdslb.com/bfs/archive/f5d6fca1959817e8ba551573c3f44edfef17334e.png@160w_90h_1c.webp,妄想感傷代償連盟,P主/术力口作者:DECO*27 | 已知术力口曲名:妄想感傷代償連盟
ヴァンパイア,DECO*27 feat. 初音ミク,紅葉丸,momijimaru.js,【🍁歌切】[2026-05-15]全类型歌回🍁✨ 紅葉丸チャンネル Momijimaru,https://www.bilibili.com/video/BV12A5B6RE51?p=6,BV12A5B6RE51,6,1778876081,2026-05-16 04:14:41,107,https://i0.hdslb.com/bfs/archive/04a1012ed1824d639603db6a45de4d9546a0ea97.png@160w_90h_1c.webp,ヴァンパイア,音源/术力口词:初音ミク | P主/术力口作者:DECO*27 | 已知术力口曲名:ヴァンパイア
少女レイ,みきとP feat. 初音ミク,紅葉丸,momijimaru.js,【🍁歌切】[2026-05-15]全类型歌回🍁✨ 紅葉丸チャンネル Momijimaru,https://www.bilibili.com/video/BV12A5B6RE51?p=8,BV12A5B6RE51,8,1778876081,2026-05-16 04:14:41,107,https://i0.hdslb.com/bfs/archive/04a1012ed1824d639603db6a45de4d9546a0ea97.png@160w_90h_1c.webp,少女レイ,音源/术力口词:初音ミク | P主/术力口作者:みきとP | 已知术力口曲名:少女レイ
ゴシップ,OSTER project feat. 初音ミクAppend,紅葉丸,momijimaru.js,【🍁歌切】[2026-05-15]全类型歌回🍁✨ 紅葉丸チャンネル Momijimaru,https://www.bilibili.com/video/BV12A5B6RE51?p=9,BV12A5B6RE51,9,1778876081,2026-05-16 04:14:41,107,https://i0.hdslb.com/bfs/archive/04a1012ed1824d639603db6a45de4d9546a0ea97.png@160w_90h_1c.webp,ゴシップ,音源/术力口词:初音ミク | P主/术力口作者:OSTER project
サンドリヨン,Dios/シグナルP feat. 初音ミク・KAITO,紅葉丸,momijimaru.js,【🍁歌切】[2026-05-15]全类型歌回🍁✨ 紅葉丸チャンネル Momijimaru,https://www.bilibili.com/video/BV12A5B6RE51?p=10,BV12A5B6RE51,10,1778876081,2026-05-16 04:14:41,107,https://i0.hdslb.com/bfs/archive/04a1012ed1824d639603db6a45de4d9546a0ea97.png@160w_90h_1c.webp,サンドリヨン,音源/术力口词:初音ミク | 音源/术力口词:KAITO
ずうっといっしょ！,キタニタツヤ,非常驻妹妹,others.js,歌切 2026-05-15 カシ・オトハ / Kashi Otoha fk15Ys70gXQ 悠闲午间歌回✦适合用作工作用直播,https://www.bilibili.com/video/BV1RU5q6NEWF?p=2,BV1RU5q6NEWF,2,1778875302,2026-05-16 04:01:42,127,https://i1.hdslb.com/bfs/archive/84910dc219c8c69a33e9176e51fa32a527d761c4.png@160w_90h_1c.webp,ずうつといつしよ,已知术力口曲名:ずうっといっしょ！
IMAWANOKIWA,いよわ feat.初音ミク,非常驻妹妹,others.js,歌切 2026-05-15 カシ・オトハ / Kashi Otoha fk15Ys70gXQ 悠闲午间歌回✦适合用作工作用直播,https://www.bilibili.com/video/BV1RU5q6NEWF?p=8,BV1RU5q6NEWF,8,1778875302,2026-05-16 04:01:42,127,https://i1.hdslb.com/bfs/archive/84910dc219c8c69a33e9176e51fa32a527d761c4.png@160w_90h_1c.webp,imawanokiwa,音源/术力口词:初音ミク | P主/术力口作者:いよわ
ジェヘナ,wotaku feat.初音ミク,非常驻妹妹,others.js,歌切 2026-05-15 カシ・オトハ / Kashi Otoha fk15Ys70gXQ 悠闲午间歌回✦适合用作工作用直播,https://www.bilibili.com/video/BV1RU5q6NEWF?p=9,BV1RU5q6NEWF,9,1778875302,2026-05-16 04:01:42,127,https://i1.hdslb.com/bfs/archive/84910dc219c8c69a33e9176e51fa32a527d761c4.png@160w_90h_1c.webp,ジェヘナ,音源/术力口词:初音ミク | P主/术力口作者:wotaku
Dear,19's Sound Factory feat.初音ミク,非常驻妹妹,others.js,歌切 2026-05-15 カシ・オトハ / Kashi Otoha fk15Ys70gXQ 悠闲午间歌回✦适合用作工作用直播,https://www.bilibili.com/video/BV1RU5q6NEWF?p=10,BV1RU5q6NEWF,10,1778875302,2026-05-16 04:01:42,127,https://i1.hdslb.com/bfs/archive/84910dc219c8c69a33e9176e51fa32a527d761c4.png@160w_90h_1c.webp,dear,音源/术力口词:初音ミク | P主/术力口作者:19's Sound Factory | 已知术力口曲名:Dear
ローリンガール,wowaka feat.初音ミク,非常驻妹妹,others.js,歌切 2026-05-15 カシ・オトハ / Kashi Otoha fk15Ys70gXQ 悠闲午间歌回✦适合用作工作用直播,https://www.bilibili.com/video/BV1RU5q6NEWF?p=12,BV1RU5q6NEWF,12,1778875302,2026-05-16 04:01:42,127,https://i1.hdslb.com/bfs/archive/84910dc219c8c69a33e9176e51fa32a527d761c4.png@160w_90h_1c.webp,ロリンガル,音源/术力口词:初音ミク | P主/术力口作者:wowaka | 已知术力口曲名:ローリンガール
flos,R Sound Design feat.初音ミク,非常驻妹妹,others.js,歌切 2026-05-15 カシ・オトハ / Kashi Otoha fk15Ys70gXQ 悠闲午间歌回✦适合用作工作用直播,https://www.bilibili.com/video/BV1RU5q6NEWF?p=14,BV1RU5q6NEWF,14,1778875302,2026-05-16 04:01:42,127,https://i1.hdslb.com/bfs/archive/84910dc219c8c69a33e9176e51fa32a527d761c4.png@160w_90h_1c.webp,flos,音源/术力口词:初音ミク | P主/术力口作者:R Sound Design | 已知术力口曲名:flos
フォニイ,ツミキ feat.可不,非常驻妹妹,others.js,歌切 2026-05-15 カシ・オトハ / Kashi Otoha fk15Ys70gXQ 悠闲午间歌回✦适合用作工作用直播,https://www.bilibili.com/video/BV1RU5q6NEWF?p=16,BV1RU5q6NEWF,16,1778875302,2026-05-16 04:01:42,127,https://i1.hdslb.com/bfs/archive/84910dc219c8c69a33e9176e51fa32a527d761c4.png@160w_90h_1c.webp,フォニイ,音源/术力口词:可不/KAFU | P主/术力口作者:ツミキ | 已知术力口曲名:フォニイ
ハングリーニコル,煮ル果実 feat.flower,非常驻妹妹,others.js,歌切 2026-05-15 カシ・オトハ / Kashi Otoha fk15Ys70gXQ 悠闲午间歌回✦适合用作工作用直播,https://www.bilibili.com/video/BV1RU5q6NEWF?p=17,BV1RU5q6NEWF,17,1778875302,2026-05-16 04:01:42,127,https://i1.hdslb.com/bfs/archive/84910dc219c8c69a33e9176e51fa32a527d761c4.png@160w_90h_1c.webp,ハングリニコル,音源/术力口词:v flower | P主/术力口作者:煮ル果実
再会,はるまきごはん feat.初音ミク,非常驻妹妹,others.js,歌切 2026-05-15 カシ・オトハ / Kashi Otoha fk15Ys70gXQ 悠闲午间歌回✦适合用作工作用直播,https://www.bilibili.com/video/BV1RU5q6NEWF?p=24,BV1RU5q6NEWF,24,1778875302,2026-05-16 04:01:42,127,https://i1.hdslb.com/bfs/archive/84910dc219c8c69a33e9176e51fa32a527d761c4.png@160w_90h_1c.webp,再会,音源/术力口词:初音ミク | P主/术力口作者:はるまきごはん
ルカルカ★ナイトフィーバー,samfree feat. 巡音ルカ,よしか🦍,yoshika.js,【🍠🦍歌切】[2026-05-14]初見さんいらっしゃい！1曲聞いてって！ YOSHIKA⁂Ch.,https://www.bilibili.com/video/BV1i45B6uE1b?p=7,BV1i45B6uE1b,7,1778874148,2026-05-16 03:42:28,179,https://i0.hdslb.com/bfs/archive/0c078dfe7ffaf58572f3152f0fb546a51960f86c.png@160w_90h_1c.webp,ルカルカナイトフィバ,音源/术力口词:巡音ルカ | P主/术力口作者:samfree | 已知术力口曲名:ルカルカ☆ナイトフィーバー
magnet,流星P feat. 巡音ルカ × 初音ミク,よしか🦍,yoshika.js,【🍠🦍歌切】[2026-05-14]初見さんいらっしゃい！1曲聞いてって！ YOSHIKA⁂Ch.,https://www.bilibili.com/video/BV1i45B6uE1b?p=20,BV1i45B6uE1b,20,1778874148,2026-05-16 03:42:28,179,https://i0.hdslb.com/bfs/archive/0c078dfe7ffaf58572f3152f0fb546a51960f86c.png@160w_90h_1c.webp,magnet,音源/术力口词:初音ミク | 音源/术力口词:巡音ルカ | P主/术力口作者:流星P | 已知术力口曲名:magnet
ハイド・アンド・シーク,NOMELON NOLEMON,響架,kyoka.js,歌切 2026-05-14 Kyoka Ch. -響架- IfOpNWozh1M 🏮 ｜唱歌聊天！愉快度过的夜晚 ∞ 響架,https://www.bilibili.com/video/BV1d85B6TEFa?p=3,BV1d85B6TEFa,3,1778871417,2026-05-16 02:56:57,5814,https://i2.hdslb.com/bfs/archive/84d6afaa4cd6e94b677643db2030b2f5ca7b4824.png@160w_90h_1c.webp,ハイドアンドシク,已知术力口曲名:ハイドアンド・シーク
モニタリング,DECO*27 feat. 初音ミク,響架,kyoka.js,歌切 2026-05-14 Kyoka Ch. -響架- IfOpNWozh1M 🏮 ｜唱歌聊天！愉快度过的夜晚 ∞ 響架,https://www.bilibili.com/video/BV1d85B6TEFa?p=4,BV1d85B6TEFa,4,1778871417,2026-05-16 02:56:57,5814,https://i2.hdslb.com/bfs/archive/84d6afaa4cd6e94b677643db2030b2f5ca7b4824.png@160w_90h_1c.webp,モニタリング,音源/术力口词:初音ミク | P主/术力口作者:DECO*27
