title,artist_variants,occurrence_count,source_count,latest_upload_time,latest_source,latest_link,sources,bvids,reasons,normalized_title
ブルーミングガール,かいりきベア feat. 初音ミク,1,1,2026-03-02 05:34:35,來-Ray-,https://www.bilibili.com/video/BV1ZAP3z9EX4?p=11,來-Ray-,BV1ZAP3z9EX4,"音源/术力口词:初音ミク
P主/术力口作者:かいりきベア",ブルミングガル
アバウト,ヤバス&初音ミク,2,1,2026-03-02 05:34:35,來-Ray-,https://www.bilibili.com/video/BV1ZAP3z9EX4?p=12,來-Ray-,"BV1ZAP3z9EX4
BV1wUZcBQEBo",音源/术力口词:初音ミク,アバウト
再見ロマネスク,VALIS feat. 初音ミク,1,1,2026-03-02 05:34:35,來-Ray-,https://www.bilibili.com/video/BV1ZAP3z9EX4?p=15,來-Ray-,BV1ZAP3z9EX4,音源/术力口词:初音ミク,再見ロマネスク
お茶ガール,コウ feat.初音ミク,1,1,2026-03-02 05:34:35,來-Ray-,https://www.bilibili.com/video/BV1ZAP3z9EX4?p=22,來-Ray-,BV1ZAP3z9EX4,音源/术力口词:初音ミク,お茶ガル
Connecting,halyosy、初音ミク,1,1,2026-02-28 01:10:33,なれたん,https://www.bilibili.com/video/BV1jRAXzTEU8?p=13,なれたん,BV1jRAXzTEU8,"音源/术力口词:初音ミク
P主/术力口作者:halyosy",connecting
Whisper Whisper Whisper,Azari／v flower／歌愛ユキ,1,1,2026-02-17 05:00:00,來-Ray-,https://www.bilibili.com/video/BV1mJZwB8EVa?p=9,來-Ray-,BV1mJZwB8EVa,"音源/术力口词:歌愛ユキ
音源/术力口词:v flower",whisperwhisperwhisper
三冬月。雨と0時,初音ミク／キョータ,1,1,2026-02-17 05:00:00,來-Ray-,https://www.bilibili.com/video/BV1mJZwB8EVa?p=15,來-Ray-,BV1mJZwB8EVa,音源/术力口词:初音ミク,三冬月雨と0時
jewel,"梅とら
梅とら feat. 初音ミク",3,1,2026-02-17 05:00:00,來-Ray-,https://www.bilibili.com/video/BV1mJZwB8EVa?p=27,來-Ray-,"BV1mJZwB8EVa
BV1wUZcBQEBo","P主/术力口作者:梅とら
音源/术力口词:初音ミク",jewel
LadyLike,KIRA GUMI,1,1,2026-02-17 05:00:00,來-Ray-,https://www.bilibili.com/video/BV1mJZwB8EVa?p=31,來-Ray-,BV1mJZwB8EVa,音源/术力口词:GUMI/Megpoid,ladylike
end tree,164,1,1,2026-02-17 05:00:00,來-Ray-,https://www.bilibili.com/video/BV1mJZwB8EVa?p=40,來-Ray-,BV1mJZwB8EVa,P主/术力口作者:164,endtree
ワーワーワールド,Mitchie M,1,1,2026-02-17 05:00:00,來-Ray-,https://www.bilibili.com/video/BV1mJZwB8EVa?p=65,來-Ray-,BV1mJZwB8EVa,P主/术力口作者:Mitchie M,ワワワルド
花色,"KAITO
香椎モイミ feat. KAITO",2,1,2026-02-17 05:00:00,來-Ray-,https://www.bilibili.com/video/BV1mJZwB8EVa?p=66,來-Ray-,BV1mJZwB8EVa,音源/术力口词:KAITO,花色
アシンメトリー,なつめ千秋 feat. 鏡音レン,1,1,2026-02-17 05:00:00,來-Ray-,https://www.bilibili.com/video/BV1mJZwB8EVa?p=75,來-Ray-,BV1mJZwB8EVa,音源/术力口词:鏡音リン/レン,アシンメトリ
銀河録,"はるまきごはん feat. 初音ミク
はるまきごはん",4,2,2026-02-17 05:00:00,來-Ray-,https://www.bilibili.com/video/BV1mJZwB8EVa?p=82,"來-Ray-
Figaro","BV1mJZwB8EVa
BV1hGeKzME68
BV1b4izYsE4J
BV1uNCQYCEGo","音源/术力口词:初音ミク
P主/术力口作者:はるまきごはん",銀河録
お呪い,なきそ feat. 花隈千冬,1,1,2026-02-17 05:00:00,來-Ray-,https://www.bilibili.com/video/BV1mJZwB8EVa?p=87,來-Ray-,BV1mJZwB8EVa,音源/术力口词:SynthV/NEUTRINO/VoiSona,お呪い
馬と鹿に謝って,Δ feat. v flower,1,1,2026-02-17 05:00:00,來-Ray-,https://www.bilibili.com/video/BV1mJZwB8EVa?p=90,來-Ray-,BV1mJZwB8EVa,音源/术力口词:v flower,馬と鹿に謝つて
流星少女,れるりり feat. GUMI & 鳴花ヒメ,1,1,2026-02-17 05:00:00,來-Ray-,https://www.bilibili.com/video/BV1mJZwB8EVa?p=93,來-Ray-,BV1mJZwB8EVa,"音源/术力口词:GUMI/Megpoid
音源/术力口词:v flower
P主/术力口作者:れるりり",流星少女
SPiCa -acoustic arrange.ver-,とくP feat. 初音ミク,2,1,2026-02-17 05:00:00,來-Ray-,https://www.bilibili.com/video/BV1mJZwB8EVa?p=95,來-Ray-,"BV1mJZwB8EVa
BV1wUZcBQEBo",音源/术力口词:初音ミク,spicaacousticarrangever
レテノール,R Sound Design feat. 初音ミク,1,1,2026-02-17 05:00:00,來-Ray-,https://www.bilibili.com/video/BV1mJZwB8EVa?p=99,來-Ray-,BV1mJZwB8EVa,"音源/术力口词:初音ミク
P主/术力口作者:R Sound Design",レテノル
ナツノカゼ御来光,ぷす feat. 初音ミク,1,1,2026-02-17 05:00:00,來-Ray-,https://www.bilibili.com/video/BV1mJZwB8EVa?p=103,來-Ray-,BV1mJZwB8EVa,音源/术力口词:初音ミク,ナツノカゼ御来光
Beat_Eater,ポリスピカデリー feat. 初音ミク,1,1,2026-02-17 05:00:00,來-Ray-,https://www.bilibili.com/video/BV1mJZwB8EVa?p=109,來-Ray-,BV1mJZwB8EVa,音源/术力口词:初音ミク,beateater
雨音ぺトリコール,koyuki feat. 初音ミク,1,1,2026-02-17 05:00:00,來-Ray-,https://www.bilibili.com/video/BV1mJZwB8EVa?p=110,來-Ray-,BV1mJZwB8EVa,音源/术力口词:初音ミク,雨音ぺトリコル
アイソトープ,"syudou feat. 初音ミク
r-906",2,1,2026-02-17 05:00:00,來-Ray-,https://www.bilibili.com/video/BV1mJZwB8EVa?p=113,來-Ray-,"BV1mJZwB8EVa
BV1wUZcBQEBo","音源/术力口词:初音ミク
P主/术力口作者:syudou
P主/术力口作者:r-906",アイソトプ
ラピスレコード,廉 feat. 星界,1,1,2026-02-17 05:00:00,來-Ray-,https://www.bilibili.com/video/BV1mJZwB8EVa?p=114,來-Ray-,BV1mJZwB8EVa,音源/术力口词:CeVIO/星界/裏命/狐子/羽累,ラピスレコド
紫色の向日葵,香椎モイミ feat. 羽累,2,1,2026-02-17 05:00:00,來-Ray-,https://www.bilibili.com/video/BV1mJZwB8EVa?p=116,來-Ray-,"BV1mJZwB8EVa
BV1wUZcBQEBo",音源/术力口词:CeVIO/星界/裏命/狐子/羽累,紫色の向日葵
牆壁,Orangestar feat. IA,1,1,2026-02-17 05:00:00,來-Ray-,https://www.bilibili.com/video/BV1mJZwB8EVa?p=118,來-Ray-,BV1mJZwB8EVa,"音源/术力口词:IA
P主/术力口作者:Orangestar",牆壁
SPiCa (Acoustic ver.),とくP feat. 初音ミク,1,1,2026-02-17 05:00:00,來-Ray-,https://www.bilibili.com/video/BV1mJZwB8EVa?p=121,來-Ray-,BV1mJZwB8EVa,音源/术力口词:初音ミク,spicaacousticver
ダヴィンチの告白,666 feat. GUMI,1,1,2026-02-17 05:00:00,來-Ray-,https://www.bilibili.com/video/BV1mJZwB8EVa?p=124,來-Ray-,BV1mJZwB8EVa,音源/术力口词:GUMI/Megpoid,ダヴィンチの告白
ANIMAる,梅とら,1,1,2026-02-17 05:00:00,來-Ray-,https://www.bilibili.com/video/BV1mJZwB8EVa?p=126,來-Ray-,BV1mJZwB8EVa,P主/术力口作者:梅とら,animaる
ノルア・ドルア・ビー,すりぃ feat.鏡音レン,1,1,2026-02-17 05:00:00,來-Ray-,https://www.bilibili.com/video/BV1mJZwB8EVa?p=138,來-Ray-,BV1mJZwB8EVa,"音源/术力口词:鏡音リン/レン
P主/术力口作者:すりぃ",ノルアドルアビ
よるをおよぐ,西島尊大／初音ミク,1,1,2026-02-17 05:00:00,來-Ray-,https://www.bilibili.com/video/BV1mJZwB8EVa?p=141,來-Ray-,BV1mJZwB8EVa,音源/术力口词:初音ミク,よるをおよぐ
Ur-Style,"DATEKEN
DATEKEN feat.鏡音リン",2,2,2026-02-17 05:00:00,來-Ray-,https://www.bilibili.com/video/BV1mJZwB8EVa?p=142,"來-Ray-
花丸晴琉","BV1mJZwB8EVa
BV1jaYQeUEgM","P主/术力口作者:DATEKEN
音源/术力口词:鏡音リン/レン",urstyle
例えば、今此処に置かれた花に,"164
164 feat.GUMI",6,3,2026-02-17 05:00:00,來-Ray-,https://www.bilibili.com/video/BV1mJZwB8EVa?p=144,"來-Ray-
よしか🦍
むんもっしゅ","BV1mJZwB8EVa
BV17xuCzoEGL
BV14u2BY5EX7
BV11ZtCecEhb
BV17D421P7F4
BV1BW4y1w7SL","P主/术力口作者:164
音源/术力口词:GUMI/Megpoid",例えば、今此処に置かれた花に
世界を壊している,Neru,1,1,2026-02-17 05:00:00,來-Ray-,https://www.bilibili.com/video/BV1mJZwB8EVa?p=163,來-Ray-,BV1mJZwB8EVa,P主/术力口作者:Neru,世界を壊している
シンデレラ(Giga First Night Remix),DECO*27,2,2,2026-02-17 05:00:00,來-Ray-,https://www.bilibili.com/video/BV1mJZwB8EVa?p=171,"來-Ray-
稀羽すう","BV1mJZwB8EVa
BV1ChCvYDELa",P主/术力口作者:DECO*27,シンデレラgigafirstnightremix
不完全な処遇,GUMI,1,1,2026-02-17 05:00:00,來-Ray-,https://www.bilibili.com/video/BV1mJZwB8EVa?p=174,來-Ray-,BV1mJZwB8EVa,音源/术力口词:GUMI/Megpoid,不完全な処遇
ホワイトハッピー,MARETU,1,1,2026-02-17 05:00:00,來-Ray-,https://www.bilibili.com/video/BV1mJZwB8EVa?p=176,來-Ray-,BV1mJZwB8EVa,P主/术力口作者:MARETU,ホワイトハッピ
キドアイラク,GUMI,1,1,2026-02-17 05:00:00,來-Ray-,https://www.bilibili.com/video/BV1mJZwB8EVa?p=183,來-Ray-,BV1mJZwB8EVa,音源/术力口词:GUMI/Megpoid,キドアイラク
magic city,電ポルP,1,1,2026-02-17 05:00:00,來-Ray-,https://www.bilibili.com/video/BV1mJZwB8EVa?p=186,來-Ray-,BV1mJZwB8EVa,P主/术力口作者:電ポルP,magiccity
ディナーベル,はるまきごはん,1,1,2026-02-17 05:00:00,來-Ray-,https://www.bilibili.com/video/BV1mJZwB8EVa?p=187,來-Ray-,BV1mJZwB8EVa,P主/术力口作者:はるまきごはん,ディナベル
あんずの花,すりぃ,2,1,2026-02-17 04:00:00,なれたん,https://www.bilibili.com/video/BV1Swc5z3EWD?p=8,なれたん,"BV1Swc5z3EWD
BV1YecGzrE8j",P主/术力口作者:すりぃ,あんずの花
スキキライ,ゴム(HoneyWorks) feat. 鏡音リン・鏡音レン,1,1,2026-02-16 06:25:56,音門るき,https://www.bilibili.com/video/BV1zzZPBsEum?p=5,音門るき,BV1zzZPBsEum,音源/术力口词:鏡音リン/レン,スキキライ
社会距離,40mP,1,1,2026-02-16 03:59:00,CULUA,https://www.bilibili.com/video/BV11GZtBcEsp?p=78,CULUA,BV11GZtBcEsp,P主/术力口作者:40mP,社会距離
延命治療,Neru,1,1,2026-02-16 03:59:00,CULUA,https://www.bilibili.com/video/BV11GZtBcEsp?p=82,CULUA,BV11GZtBcEsp,P主/术力口作者:Neru,延命治療
猛独が襲う,一二三,1,1,2026-02-16 03:59:00,CULUA,https://www.bilibili.com/video/BV11GZtBcEsp?p=88,CULUA,BV11GZtBcEsp,P主/术力口作者:一二三,猛独が襲う
雨き声殘響,Orangestar,1,1,2026-02-16 03:59:00,CULUA,https://www.bilibili.com/video/BV11GZtBcEsp?p=139,CULUA,BV11GZtBcEsp,P主/术力口作者:Orangestar,雨き声殘響
猫の食卓,きくお,1,1,2026-02-16 03:59:00,CULUA,https://www.bilibili.com/video/BV11GZtBcEsp?p=191,CULUA,BV11GZtBcEsp,P主/术力口作者:きくお,猫の食卓
大女優さん,いよわ,1,1,2026-02-16 03:59:00,CULUA,https://www.bilibili.com/video/BV11GZtBcEsp?p=192,CULUA,BV11GZtBcEsp,P主/术力口作者:いよわ,大女優さん
文学者の恋文,Doriko,1,1,2026-02-15 03:59:00,非常驻妹妹,https://www.bilibili.com/video/BV15acWzkE5k?p=90,非常驻妹妹,BV15acWzkE5k,P主/术力口作者:doriko,文学者の恋文
07.花呼ぶ声,Kemu feat. 夢ノ結唱 POPY×夢ノ結唱 ROSE,1,1,2026-02-03 02:43:29,優莉 yuri,https://www.bilibili.com/video/BV17uFuzMEuY?p=7,優莉 yuri,BV17uFuzMEuY,P主/术力口作者:kemu,07花呼ぶ声
09.夜咄ディセイブ,じん／IA,1,1,2026-02-03 02:43:29,優莉 yuri,https://www.bilibili.com/video/BV17uFuzMEuY?p=9,優莉 yuri,BV17uFuzMEuY,"音源/术力口词:IA
P主/术力口作者:じん",09夜咄ディセイブ
10.消えろ,じん,1,1,2026-02-03 02:43:29,優莉 yuri,https://www.bilibili.com/video/BV17uFuzMEuY?p=10,優莉 yuri,BV17uFuzMEuY,P主/术力口作者:じん,10消えろ
きみも悪い人でよかった,ピノキオピー,1,1,2026-01-31 13:21:36,むんもっしゅ,https://www.bilibili.com/video/BV11B6yBiEuh?p=1,むんもっしゅ,BV11B6yBiEuh,P主/术力口作者:ピノキオピー,きみも悪い人でよかつた
妄想感傷代償連盟 + ジャルル,DECO*27,1,1,2026-01-28 10:46:37,凛々咲,https://www.bilibili.com/video/BV1LP6VBbE7g?p=28,凛々咲,BV1LP6VBbE7g,P主/术力口作者:DECO*27,妄想感傷代償連盟+ジャルル
ネバーフィクション,"Kanaria&星街すいせい
Kanaria feat. 星街すいせい",2,1,2026-01-28 10:46:37,凛々咲,https://www.bilibili.com/video/BV1LP6VBbE7g?p=129,凛々咲,"BV1LP6VBbE7g
BV1JR6GBvEN1",P主/术力口作者:Kanaria,ネバフィクション
8番出口,EO feat. 鏡音リン,1,1,2026-01-28 10:43:25,凛々咲,https://www.bilibili.com/video/BV1JR6GBvEN1?p=35,凛々咲,BV1JR6GBvEN1,音源/术力口词:鏡音リン/レン,8番出口
Booo! + スイートマジック,TOKOTOKO (西沢さんP) + Junky,1,1,2026-01-28 10:18:41,凛々咲,https://www.bilibili.com/video/BV1iN6LBiEgE?p=126,凛々咲,BV1iN6LBiEgE,P主/术力口作者:西沢さんP,booo+スイトマジック
明けない夜のリリィ,傘村トータ,7,1,2026-01-26 02:33:56,Figaro,https://www.bilibili.com/video/BV1j6ztBTEqQ?p=11,Figaro,"BV1j6ztBTEqQ
BV1iAeKz5EPV
BV119XuYGEUG
BV1bEDxYWEeB
BV1v4m7YNEWj
BV1FJaneYEr1
BV1vD421n7oj",P主/术力口作者:傘村トータ,明けない夜のリリィ
よこがお,"優莉 feat.初音ミク
優莉 feat. 初音ミク",2,1,2026-01-26 02:25:15,優莉 yuri,https://www.bilibili.com/video/BV17qztBuEYz?p=3,優莉 yuri,"BV17qztBuEYz
BV1aDzEBBE3S",音源/术力口词:初音ミク,よこがお
Flower,荒野行動S13テーマソング,1,1,2026-01-22 06:07:45,酢酸,https://www.bilibili.com/video/BV13zzHBCEAB?p=2,酢酸,BV13zzHBCEAB,音源/术力口词:v flower,flower
KING・エンヴィーベイビー（Mashup）,Kanaria,1,1,2026-01-22 06:07:45,酢酸,https://www.bilibili.com/video/BV13zzHBCEAB?p=6,酢酸,BV13zzHBCEAB,P主/术力口作者:Kanaria,kingエンヴィベイビmashup
drop,keeno,1,1,2026-01-22 02:40:04,むんもっしゅ,https://www.bilibili.com/video/BV13vzJBBEkY?p=2,むんもっしゅ,BV13vzJBBEkY,P主/术力口作者:keeno,drop
in the rain,keeno,3,1,2026-01-16 03:36:07,むんもっしゅ,https://www.bilibili.com/video/BV1hykcB8EQE?p=10,むんもっしゅ,"BV1hykcB8EQE
BV1tq421F7jY
BV1BW4y1w7SL",P主/术力口作者:keeno,intherain
ラストリゾート,"Ayase
Ayase feat.初音ミク",4,1,2026-01-16 02:38:24,Figaro,https://www.bilibili.com/video/BV1ivkcBiEUE?p=6,Figaro,"BV1ivkcBiEUE
BV19w8azKEuo
BV1HnD9YdEoJ
BV1MQ3KeXEXG","P主/术力口作者:Ayase
已知术力口曲名:ラストリゾート
音源/术力口词:初音ミク",ラストリゾト
地球をあげる,はるまきごはん,2,2,2026-01-15 10:15:52,むんもっしゅ,https://www.bilibili.com/video/BV1LMrZBtEBv?p=48,"むんもっしゅ
Figaro","BV1LMrZBtEBv
BV1azyvYuEhT",P主/术力口作者:はるまきごはん,地球をあげる
だきしめるまで。,"MIMI
feat. 可不",2,1,2026-01-15 10:15:52,むんもっしゅ,https://www.bilibili.com/video/BV1LMrZBtEBv?p=51,むんもっしゅ,"BV1LMrZBtEBv
BV1xSycYeEJ7","P主/术力口作者:MIMI
音源/术力口词:可不/KAFU",だきしめるまで
What Call This Day,MIMI,1,1,2026-01-15 10:15:52,むんもっしゅ,https://www.bilibili.com/video/BV1LMrZBtEBv?p=52,むんもっしゅ,BV1LMrZBtEBv,P主/术力口作者:MIMI,whatcallthisday
さよなら、僕のヒーロー,傘村トータ,1,1,2026-01-15 10:15:52,むんもっしゅ,https://www.bilibili.com/video/BV1LMrZBtEBv?p=56,むんもっしゅ,BV1LMrZBtEBv,P主/术力口作者:傘村トータ,さよなら、僕のヒロ
少年と魔法のロボット,"40㍍ feat. GUMI
40m feat. GUMI",5,1,2026-01-15 10:11:13,よしか🦍,https://www.bilibili.com/video/BV1jurZBoEyL?p=12,よしか🦍,"BV1jurZBoEyL
BV1eTMVzeEDs
BV1s4LezoEzp
BV14u2BY5EX7
BV11y411h7jm",音源/术力口词:GUMI/Megpoid,少年と魔法のロボット
アスター,はるまきごはん,3,1,2025-12-28 03:35:22,Figaro,https://www.bilibili.com/video/BV1LzvvBjEUZ?p=18,Figaro,"BV1LzvvBjEUZ
BV1b4izYsE4J
BV1Ym1mYLEZj",P主/术力口作者:はるまきごはん,アスタ
夕景イエスタディ,じん,2,1,2025-11-22 22:50:01,稀羽すう,https://www.bilibili.com/video/BV1FWU4BaEuh?p=12,稀羽すう,"BV1FWU4BaEuh
BV1UcLvzYEsE",P主/术力口作者:じん,夕景イエスタディ
サリシノパラ,みきとP feat. 初音ミク,1,1,2025-11-06 02:15:18,凛々咲,https://www.bilibili.com/video/BV13c1bBLE8G?p=1,凛々咲,BV13c1bBLE8G,"音源/术力口词:初音ミク
P主/术力口作者:みきとP",サリシノパラ
エィリアンズ,きのホ。 feat. 初音ミク,1,1,2025-11-06 02:15:18,凛々咲,https://www.bilibili.com/video/BV13c1bBLE8G?p=6,凛々咲,BV13c1bBLE8G,音源/术力口词:初音ミク,エィリアンズ
Mrs. Pumpkinの滑稽な夢,"ハチ feat. 初音ミク
ハチ",3,2,2025-11-02 04:56:36,凛々咲,https://www.bilibili.com/video/BV1eDyQBLEtK?p=2,"凛々咲
稀羽すう","BV1eDyQBLEtK
BV11YSGYkEj4
BV1SR1mY6EES","音源/术力口词:初音ミク
已知术力口曲名:Mrs.Pumpkinの滑稽な夢",mrspumpkinの滑稽な夢
Happy Halloween,Junky,2,1,2025-11-02 04:42:54,Figaro,https://www.bilibili.com/video/BV1RUyQB2Eve?p=11,Figaro,"BV1RUyQB2Eve
BV1mXSfYLEX8",P主/术力口作者:Junky,happyhalloween
無頼ック自己ライザー,じーざすP,3,1,2025-11-02 04:42:54,Figaro,https://www.bilibili.com/video/BV1RUyQB2Eve?p=17,Figaro,"BV1RUyQB2Eve
BV1XZt6eYEyQ
BV1Tf421R7KX",P主/术力口作者:じーざすP,無頼ック自己ライザ
セカイ,"DECO*27
DECO*27×堀江晶太(kemu) feat.初音ミク",2,1,2025-10-30 03:42:18,稀羽すう,https://www.bilibili.com/video/BV1NFyxBsEVa?p=3,稀羽すう,"BV1NFyxBsEVa
BV1sFeZzME6F","P主/术力口作者:DECO*27
音源/术力口词:初音ミク",セカイ
4.ゴーストルール,Cover 初音ミク,1,1,2025-10-27 04:36:15,凛々咲,https://www.bilibili.com/video/BV1mesCzLEhk?p=4,凛々咲,BV1mesCzLEhk,音源/术力口词:初音ミク,4ゴストルル
7.ジャンキーナイトタウンオーケストラ,feat.鏡音レン,1,1,2025-10-27 04:36:15,凛々咲,https://www.bilibili.com/video/BV1mesCzLEhk?p=7,凛々咲,BV1mesCzLEhk,音源/术力口词:鏡音リン/レン,7ジャンキナイトタウンオケストラ
独りんぼエンヴ,koyori feat. 初音ミク,1,1,2025-09-20 17:39:45,凛々咲,https://www.bilibili.com/video/BV19FpXzkEes?p=18,凛々咲,BV19FpXzkEes,"音源/术力口词:初音ミク
P主/术力口作者:電ポルP",独りんぼエンヴ
days,"じん ft. Lia
じん feat. Lia 「メカクシティアクターズ」ed",2,1,2025-09-18 02:57:48,nayuta,https://www.bilibili.com/video/BV1vfphzXER5?p=12,nayuta,"BV1vfphzXER5
BV1WGH9z8EoE",P主/术力口作者:じん,days
噴罪,傘村トータ,1,1,2025-09-18 02:55:03,nayuta,https://www.bilibili.com/video/BV1DTpaz7EoL?p=9,nayuta,BV1DTpaz7EoL,P主/术力口作者:傘村トータ,噴罪
学級崩壊,鬱P feat. v flower,1,1,2025-09-15 01:09:35,凛々咲,https://www.bilibili.com/video/BV1BFpwz6EhJ?p=8,凛々咲,BV1BFpwz6EhJ,音源/术力口词:v flower,学級崩壊
さわやか会社員,かいりきベア feat. 初音ミク,1,1,2025-09-15 01:09:35,凛々咲,https://www.bilibili.com/video/BV1BFpwz6EhJ?p=11,凛々咲,BV1BFpwz6EhJ,"音源/术力口词:初音ミク
P主/术力口作者:かいりきベア",さわやか会社員
ショックセンサ,かいりきベア feat. 初音ミク,1,1,2025-09-15 01:09:35,凛々咲,https://www.bilibili.com/video/BV1BFpwz6EhJ?p=12,凛々咲,BV1BFpwz6EhJ,"音源/术力口词:初音ミク
P主/术力口作者:かいりきベア",ショックセンサ
かーねっと,かいりきベア feat. 初音ミク,1,1,2025-09-15 01:09:35,凛々咲,https://www.bilibili.com/video/BV1BFpwz6EhJ?p=15,凛々咲,BV1BFpwz6EhJ,"音源/术力口词:初音ミク
P主/术力口作者:かいりきベア",かねつと
天ノ弱 piano ver.,164 feat.GUMI,1,1,2025-09-11 02:08:35,nayuta,https://www.bilibili.com/video/BV1bwH9zTEUW?p=5,nayuta,BV1bwH9zTEUW,"音源/术力口词:GUMI/Megpoid
P主/术力口作者:164",天ノ弱pianover
Life,"たまぁ～ず feat. 初音ミク
たまぁ～ず 「唄：初音ミク」",3,1,2025-09-11 02:08:35,nayuta,https://www.bilibili.com/video/BV1bwH9zTEUW?p=11,nayuta,"BV1bwH9zTEUW
BV1jbH9zUEHF
BV1fDNJzmELd",音源/术力口词:初音ミク,life
碧空,shimehebi（松永あさり） feat. 初音ミク,1,1,2025-09-11 02:06:12,nayuta,https://www.bilibili.com/video/BV1aoHXz6Epd?p=10,nayuta,BV1aoHXz6Epd,音源/术力口词:初音ミク,碧空
アルストロメリア,かいりきベア feat. 初音ミク,1,1,2025-08-26 04:09:14,凛々咲,https://www.bilibili.com/video/BV1ZZvFzKEUr?p=15,凛々咲,BV1ZZvFzKEUr,"音源/术力口词:初音ミク
P主/术力口作者:かいりきベア",アルストロメリア
1/6 -out of the gravity-,ぼーかりおどP(noa) feat.初音ミク,1,1,2025-08-26 03:18:24,稀羽すう,https://www.bilibili.com/video/BV1sFeZzME6F?p=8,稀羽すう,BV1sFeZzME6F,音源/术力口词:初音ミク,16outofthegravity
怪盗・窪園チヨコは絶対ミスらない,ぽわぽわP feat.初音ミク,1,1,2025-08-26 03:18:24,稀羽すう,https://www.bilibili.com/video/BV1sFeZzME6F?p=11,稀羽すう,BV1sFeZzME6F,音源/术力口词:初音ミク,怪盗窪園チヨコは絶対ミスらない
カムパネルラ,"sasakure.UK feat.GUMI
sasakure.UK",2,1,2025-08-26 03:18:24,稀羽すう,https://www.bilibili.com/video/BV1sFeZzME6F?p=19,稀羽すう,"BV1sFeZzME6F
BV1z4AnedEqQ","音源/术力口词:GUMI/Megpoid
P主/术力口作者:sasakure.UK",カムパネルラ
ZIGG-ZAGG,Junky,1,1,2025-08-07 03:52:22,稀羽すう,https://www.bilibili.com/video/BV11QtPz3Ep2?p=9,稀羽すう,BV11QtPz3Ep2,P主/术力口作者:Junky,ziggzagg
世界がひとつになるまで,NEUTRINO,1,1,2025-07-15 06:29:19,よしか🦍,https://www.bilibili.com/video/BV17xuCzoEGL?p=16,よしか🦍,BV17xuCzoEGL,音源/术力口词:SynthV/NEUTRINO/VoiSona,世界がひとつになるまで
ヨワネハキ,DECO*27,2,2,2025-06-03 02:48:05,凛々咲,https://www.bilibili.com/video/BV1B87QzvEPj?p=5,"凛々咲
稀羽すう","BV1B87QzvEPj
BV1cm421J78K",P主/术力口作者:DECO*27,ヨワネハキ
インビジヴル,Fushi feat.GUMI,1,1,2025-05-06 01:52:36,酢酸,https://www.bilibili.com/video/BV1ANVrzMEJC?p=15,酢酸,BV1ANVrzMEJC,音源/术力口词:GUMI/Megpoid,インビジヴル
ッピーシンセサイザ,EasyPop,1,1,2025-04-28 01:19:58,よしか🦍,https://www.bilibili.com/video/BV1DrLzzQEqF?p=19,よしか🦍,BV1DrLzzQEqF,P主/术力口作者:EasyPop,ッピシンセサイザ
↑人生ゲーム↓,ゆずひこ feat.初音ミク,1,1,2025-04-24 12:01:57,よしか🦍,https://www.bilibili.com/video/BV1s4LezoEzp?p=9,よしか🦍,BV1s4LezoEzp,音源/术力口词:初音ミク,↑人生ゲム↓
Cyclone,"黒うさ  feat.初音ミク
黒うさP",2,1,2025-04-24 12:01:57,よしか🦍,https://www.bilibili.com/video/BV1s4LezoEzp?p=11,よしか🦍,"BV1s4LezoEzp
BV1eRepePEgS","音源/术力口词:初音ミク
P主/术力口作者:黒うさP",cyclone
